,path_to_video,path_to_video,path_to_video,datasetID,subjectNr,start,end,label,class,subjects,trainTest
1271,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,13331,13873,0,NoFall,single,TRAIN
1272,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,13352,13894,0,NoFall,single,TEST
1273,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,13352,13894,0,NoFall,single,VALIDATION
1274,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,13345,13887,0,NoFall,single,TRAIN
1275,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,13354,13896,0,NoFall,single,TRAIN
1276,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,13360,13902,0,NoFall,single,TEST
1277,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,13350,13892,0,NoFall,single,TRAIN
1278,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,13300,13842,0,NoFall,single,TRAIN
1279,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,13881,14448,0,NoFall,single,TRAIN
1280,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,13902,14469,0,NoFall,single,TEST
1281,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,13902,14469,0,NoFall,single,TRAIN
1282,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,13895,14462,0,NoFall,single,TRAIN
1283,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,13904,14471,0,NoFall,single,TRAIN
1284,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,13910,14477,0,NoFall,single,TEST
1285,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,13900,14467,0,NoFall,single,VALIDATION
1286,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,13850,14417,0,NoFall,single,TRAIN
1287,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,14456,14773,0,NoFall,single,TRAIN
1288,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,14477,14794,0,NoFall,single,TEST
1289,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,14477,14794,0,NoFall,single,TRAIN
1290,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,14470,14787,0,NoFall,single,TRAIN
1291,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,14479,14796,0,NoFall,single,TRAIN
1292,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,14485,14802,0,NoFall,single,TEST
1293,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,14475,14792,0,NoFall,single,TRAIN
1294,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,14425,14742,0,NoFall,single,TRAIN
1295,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,14781,15356,0,NoFall,single,VALIDATION
1296,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,14802,15377,0,NoFall,single,TEST
1297,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,14802,15377,0,NoFall,single,TRAIN
1298,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,14795,15370,0,NoFall,single,TRAIN
1299,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,14804,15379,0,NoFall,single,TRAIN
1300,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,14810,15385,0,NoFall,single,TEST
1301,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,14800,15375,0,NoFall,single,TRAIN
1302,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,14750,15325,0,NoFall,single,TRAIN
1303,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,15364,15748,0,NoFall,single,TRAIN
1304,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,15385,15769,0,NoFall,single,TEST
1305,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,15385,15769,0,NoFall,single,TRAIN
1306,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,15378,15762,0,NoFall,single,TRAIN
1307,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,15387,15771,0,NoFall,single,TRAIN
1308,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,15393,15777,0,NoFall,single,TEST
1309,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,15383,15767,0,NoFall,single,TRAIN
1310,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,15333,15717,0,NoFall,single,TRAIN
1311,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,15756,22073,0,NoFall,single,VALIDATION
1312,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,15777,22094,0,NoFall,single,TEST
1313,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,15777,22094,0,NoFall,single,VALIDATION
1314,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,15770,22087,0,NoFall,single,TRAIN
1315,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,15779,22096,0,NoFall,single,TRAIN
1316,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,15785,22102,0,NoFall,single,TEST
1317,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,15775,22092,0,NoFall,single,VALIDATION
1318,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,15725,22042,0,NoFall,single,VALIDATION
1319,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,22081,22514,0,NoFall,single,TRAIN
1320,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,22102,22535,0,NoFall,single,TEST
1321,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,22102,22535,0,NoFall,single,TRAIN
1322,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,22095,22528,0,NoFall,single,TRAIN
1323,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,22104,22537,0,NoFall,single,TRAIN
1324,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,22110,22543,0,NoFall,single,TEST
1325,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,22100,22533,0,NoFall,single,TRAIN
1326,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,22050,22483,0,NoFall,single,VALIDATION
1327,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,22523,24681,0,NoFall,single,TRAIN
1328,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,22544,24702,0,NoFall,single,TEST
1329,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,22544,24702,0,NoFall,single,TRAIN
1330,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,22537,24695,0,NoFall,single,TRAIN
1331,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,22546,24704,0,NoFall,single,VALIDATION
1332,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,22552,24710,0,NoFall,single,TEST
1333,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,22542,24700,0,NoFall,single,TRAIN
1334,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,22492,24650,0,NoFall,single,TRAIN
1335,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,24689,25323,0,NoFall,single,TRAIN
1336,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,24710,25344,0,NoFall,single,TEST
1337,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,24710,25344,0,NoFall,single,TRAIN
1338,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,24703,25337,0,NoFall,single,VALIDATION
1339,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,24712,25346,0,NoFall,single,TRAIN
1340,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,24718,25352,0,NoFall,single,TEST
1341,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,24708,25342,0,NoFall,single,TRAIN
1342,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,24658,25292,0,NoFall,single,TRAIN
1343,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,25331,26331,0,NoFall,single,TRAIN
1344,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,25352,26352,0,NoFall,single,TEST
1345,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,25352,26352,0,NoFall,single,TRAIN
1346,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,25345,26345,0,NoFall,single,TRAIN
1347,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam5.avi,7,38,25354,26354,0,NoFall,single,TRAIN
1348,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam6.avi,7,38,25360,26360,0,NoFall,single,TEST
1349,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam7.avi,7,38,25350,26350,0,NoFall,single,TRAIN
1350,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam8.avi,7,38,25300,26300,0,NoFall,single,VALIDATION
1351,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam1.avi,7,38,26339,27006,0,NoFall,single,VALIDATION
1352,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam2.avi,7,38,26360,27027,0,NoFall,single,TEST
1353,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam3.avi,7,38,26360,27027,0,NoFall,single,TRAIN
1354,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,/lsdf/data/activity/fall_detection/Multiple_Cameras_Fall/dataset/chute23/cam4.avi,7,38,26353,27020,0,NoFall,single,TRAIN
